"n","pmask","q","p.value","Lambda","loglik.F","loglik.R"
70,0.215,0.825,0.93737240692158,0.807999550213822,-386.677866280768,-387.081866055875
80,0.215,0.825,0.504833431704657,3.3259361042816,-480.685085763269,-482.34805381541
90,0.215,0.825,0.440779353109876,3.75080814701732,-528.217859218909,-530.093263292417
100,0.215,0.825,0.782482123729936,1.74525168139849,-629.253629268898,-630.126255109597
150,0.215,0.825,0.646434434007812,2.48996041557052,-945.441486975504,-946.686467183289
200,0.215,0.825,0.261636026108203,5.26009275849447,-1288.01995097548,-1290.64999735472
250,0.215,0.825,0.0289478121046134,10.7965833659832,-1561.50995911111,-1566.9082507941
300,0.215,0.825,0.16939614170811,6.42781011661737,-1898.06284839642,-1901.27675345473
350,0.215,0.825,0.999105542291655,0.0858073957451779,-2162.3047284996,-2162.34763219748
400,0.215,0.825,0.448885569548101,3.69478020091537,-2497.98190009688,-2499.82929019734
450,0.215,0.825,0.724258267039341,2.0625338584523,-2853.27660486488,-2854.3078717941
500,0.215,0.825,0.146969658951019,6.79775761416295,-3088.13598719951,-3091.53486600659
1000,0.215,0.825,0.268299183640326,5.19054459074869,-6089.10499417434,-6091.70026646971
2000,0.215,0.825,0.331215423203411,4.59686828787017,-12488.6152434112,-12490.9136775551
4000,0.215,0.825,0.254831692385352,5.33269614537858,-24817.6113539975,-24820.2777020702
5000,0.215,0.825,0.00849964632019833,13.6501248838686,-31088.4849685578,-31095.3100309997
6000,0.215,0.825,0.784145030402262,1.73612751986366,-37328.2048650439,-37329.0729288039
7000,0.215,0.825,0.0611067128444115,8.99971068585,-43482.9374145817,-43487.4372699246
8000,0.215,0.825,0.0147497551810532,12.3781878830923,-49611.2403514898,-49617.4294454313
50,0.215,0.825,0.259247921050226,5.28538791395965,-293.222736798126,-295.865430755106
60,0.215,0.825,0.13659410439501,6.98667432218963,-368.651803438661,-372.145140599755
70,0.215,0.825,0.484590191776421,3.45606457071733,-427.240841954405,-428.968874239763
80,0.215,0.825,0.725585509470584,2.05531514464735,-447.488096962508,-448.515754534832
90,0.215,0.825,0.157088962450748,6.62489787111394,-536.153344830588,-539.465793766145
100,0.215,0.825,0.0975501649524075,7.84174970175627,-629.731599613231,-633.652474464109
150,0.215,0.825,0.125466432281796,7.20453153736548,-968.103522568556,-971.705788337239
200,0.215,0.825,0.500670969182159,3.35241283552932,-1300.22577381883,-1301.90198023659
250,0.215,0.825,0.37408854333069,4.24322487625932,-1549.84016473766,-1551.96177717579
300,0.215,0.825,0.0688806686767064,8.70609066143606,-1915.00646552876,-1919.35951085948
350,0.215,0.825,0.732662592179216,2.01683337648865,-2093.33154906322,-2094.33996575147
400,0.215,0.825,0.715568529084843,2.10981983654528,-2510.25550265741,-2511.31041257568
450,0.215,0.825,0.0546751305603878,9.27083514525384,-2796.23363961022,-2800.86905718285
500,0.215,0.825,0.25252899096108,5.35764348751127,-3044.15341105284,-3046.8322327966
1000,0.215,0.825,0.642229281646779,2.51344838308432,-6096.84077067113,-6098.09749486267
2000,0.215,0.825,0.340973616126302,4.51329779610751,-12324.6228479245,-12326.8794968226
4000,0.215,0.825,0.278126577879146,5.09060483452777,-24817.5816885996,-24820.1269910169
5000,0.215,0.825,0.521036492983147,3.2241665926922,-31141.6534851105,-31143.2655684068
6000,0.215,0.825,0.0366664490758072,10.2339161202544,-37549.8453532474,-37554.9623113076
7000,0.215,0.825,0.555376238289845,3.01465311351058,-43331.2209140818,-43332.7282406385
8000,0.215,0.825,0.010351746965424,13.1971170986508,-49228.8030971997,-49235.401655749
50,0.215,0.825,0.685978980713983,2.27141035741033,-322.963110381004,-324.098815559709
60,0.215,0.825,0.910641974229455,0.994413002923238,-338.196017281668,-338.69322378313
70,0.215,0.825,0.448914952867695,3.69457842305144,-418.781825037925,-420.629114249451
80,0.215,0.825,0.340434463981054,4.5178645084369,-488.580713767589,-490.839646021807
90,0.215,0.825,0.495322198896754,3.38664462742486,-547.880846927411,-549.574169241123
100,0.215,0.825,0.689188036022264,2.25382511823705,-599.799353705139,-600.926266264258
150,0.215,0.825,0.244981938441129,5.44080541892117,-902.851832152843,-905.572234862303
200,0.215,0.825,0.267661230285806,5.19713919264768,-1221.56022814249,-1224.15879773882
250,0.215,0.825,0.391756472703027,4.10671256184742,-1489.33069403643,-1491.38405031735
300,0.215,0.825,0.338254486226092,4.53638882917357,-1913.38942829397,-1915.65762270855
350,0.215,0.825,0.513303770117661,3.27248362225964,-2141.93198998103,-2143.56823179216
400,0.215,0.825,0.141056486604841,6.90386661516732,-2447.88311376908,-2451.33504707666
450,0.215,0.825,0.411175060274666,3.96198504972472,-2749.71617905379,-2751.69717157865
500,0.215,0.825,0.247137433988149,5.41683067310987,-3011.85102582617,-3014.55944116272
1000,0.215,0.825,0.0398588029150828,10.0340019024188,-6178.6410942689,-6183.65809522011
2000,0.215,0.825,0.0291525235921692,10.779876860659,-12493.0017928526,-12498.3917312829
4000,0.215,0.825,0.231161486046143,5.5990223071276,-24759.5514425619,-24762.3509537155
5000,0.215,0.825,0.240342082749233,5.49303845806571,-30992.9080779789,-30995.6545972079
6000,0.215,0.825,0.108876284775626,7.56501635025779,-37395.8364713658,-37399.6189795409
7000,0.215,0.825,0.1634597757823,6.52119564617169,-43757.6007143881,-43760.8613122112
8000,0.215,0.825,0.0419548297642255,9.91094443754992,-49740.7318611703,-49745.687333389
50,0.215,0.825,0.692284723613352,2.23687214490849,-299.550801554756,-300.669237627211
60,0.215,0.825,0.196885915411683,6.03044790466788,-345.531096251635,-348.546320203969
70,0.215,0.825,0.144021638331068,6.85016021162244,-421.876490516299,-425.30157062211
80,0.215,0.825,0.797319777622378,1.66359358724299,-451.804886706831,-452.636683500452
90,0.215,0.825,0.91519980091868,0.964033223213846,-557.211693557098,-557.693710168705
100,0.215,0.825,0.276147156817226,5.11049099169463,-620.241374348062,-622.796619843909
150,0.215,0.825,0.6116028349348,2.68636401521621,-922.725337342272,-924.06851934988
200,0.215,0.825,0.491197569876709,3.41320661072814,-1209.97166801312,-1211.67827131849
250,0.215,0.825,0.274469373642278,5.12744149792161,-1575.27225016951,-1577.83597091847
300,0.215,0.825,0.673484367133518,2.34006551627863,-1813.30851888703,-1814.47855164517
350,0.215,0.825,0.307508356004325,4.80857835492043,-2106.37901781828,-2108.78330699574
400,0.215,0.825,0.166781499802074,6.46857049840219,-2483.26215139188,-2486.49643664108
450,0.215,0.825,0.792568342454432,1.68980705683771,-2869.57154624336,-2870.41644977178
500,0.215,0.825,0.983855357198931,0.38286813830473,-3148.07709032464,-3148.26852439379
1000,0.215,0.825,0.380067595647749,4.19648108419096,-6095.4788368949,-6097.577077437
2000,0.215,0.825,0.773151864906055,1.79634022029131,-12400.5757363341,-12401.4739064442
4000,0.215,0.825,0.819328451018468,1.54114811134059,-24489.0876105914,-24489.8581846471
5000,0.215,0.825,0.00613752883062396,14.3942308007099,-30952.9685474202,-30960.1656628205
6000,0.215,0.825,0.0152795202048957,12.2961732196272,-37396.3610861131,-37402.5091727229
7000,0.215,0.825,0.042835613552542,9.86098546159337,-43308.6287861269,-43313.5592788577
8000,0.215,0.825,0.321718061809775,4.68014418575331,-49204.8251703645,-49207.1652424574
50,0.215,0.825,0.735499997725218,2.00140744281987,-306.97322800505,-307.97393172646
60,0.215,0.825,0.363584747634984,4.32677152821384,-346.04466742669,-348.208053190797
70,0.215,0.825,0.473161656720391,3.53112415416024,-407.682142591167,-409.447704668247
80,0.215,0.825,0.663922568991299,2.39283453459757,-473.386033907468,-474.582451174767
90,0.215,0.825,0.204969577478788,5.9230440220947,-583.146923586233,-586.108445597281
100,0.215,0.825,0.843036069982082,1.40666335590731,-639.612438557413,-640.315770235367
150,0.215,0.825,0.556804520632254,3.00610346159442,-917.755643285439,-919.258695016236
200,0.215,0.825,0.0567848307547508,9.17869769680374,-1249.31541910701,-1253.90476795541
250,0.215,0.825,0.0642373375186572,8.87742626477893,-1540.1676192755,-1544.60633240789
300,0.215,0.825,0.931002296438052,0.854453571713748,-1825.31733005554,-1825.74455684139
350,0.215,0.825,0.526145472781734,3.19248580568728,-2162.90346135595,-2164.4997042588
400,0.215,0.825,0.546626689440359,3.06730042751769,-2514.92497772155,-2516.45862793531
450,0.215,0.825,0.157709965246692,6.61462306101566,-2843.06139990433,-2846.36871143483
500,0.215,0.825,0.444835816483026,3.7226801942852,-3079.65523374864,-3081.51657384578
1000,0.215,0.825,0.439085889341739,3.76260557033311,-6307.90515223679,-6309.78645502196
2000,0.215,0.825,0.34340233552221,4.49279774399474,-12357.4421066154,-12359.6885054874
4000,0.215,0.825,0.0270246461575982,10.9593532246072,-24688.886503702,-24694.3661803143
5000,0.215,0.825,0.6718858163082,2.34887270235049,-30983.9316496423,-30985.1060859935
6000,0.215,0.825,0.319497493656857,4.69990362123644,-37143.1032753483,-37145.4532271589
7000,0.215,0.825,0.119933335271318,7.31957901379792,-43475.30778025,-43478.9675697569
8000,0.215,0.825,0.71036874159528,2.13814124006603,-49557.581021259,-49558.650091879
50,0.215,0.825,0.433184518200538,3.80397454165484,-312.170655324741,-314.072642595569
60,0.215,0.825,0.0646105604116246,8.86322735049885,-365.32280925838,-369.75442293363
70,0.215,0.825,0.463468026581619,3.59575958438643,-424.514358568744,-426.312238360938
80,0.215,0.825,0.0111335367064695,13.0292950385349,-501.395595894987,-507.910243414254
90,0.215,0.825,0.688284609586291,2.25877398016064,-556.395789839075,-557.525176829156
100,0.215,0.825,0.660934362996723,2.40937140976757,-635.899967991213,-637.104653696097
150,0.215,0.825,0.68722425896988,2.26458424587486,-940.82969045831,-941.961982581247
200,0.215,0.825,0.258018479423912,5.29848825842691,-1223.53099235131,-1226.18023648052
250,0.215,0.825,0.663001277273647,2.39793057740462,-1524.69712694231,-1525.89609223101
300,0.215,0.825,0.153970654955632,6.67705695395125,-1863.15068482355,-1866.48921330053
350,0.215,0.825,0.0936628139609534,7.94369007469777,-2157.37818351641,-2161.35002855376
400,0.215,0.825,0.857109723669848,1.3250593716084,-2497.57185091219,-2498.23438059799
450,0.215,0.825,0.916382957695818,0.95606646586748,-2728.67077104867,-2729.1488042816
500,0.215,0.825,0.311510727189142,4.77191708920418,-3035.67779845008,-3038.06375699468
1000,0.215,0.825,0.457971971481481,3.63282098821219,-6231.89159676635,-6233.70800726046
2000,0.215,0.825,0.443366856535756,3.7328449066008,-12329.2005898311,-12331.0670122844
4000,0.215,0.825,0.214295626784933,5.80369887947018,-24702.6441554415,-24705.5460048812
5000,0.215,0.825,5.55057274162267e-05,24.7876351420855,-31150.6872641335,-31163.0810817045
6000,0.215,0.825,0.956924736988431,0.653604575156351,-37224.5610946965,-37224.8878969841
7000,0.215,0.825,0.477878590845299,3.49999837978976,-43271.6335134839,-43273.3835126738
8000,0.215,0.825,0.0116694259333021,12.9207816564885,-49859.4052159053,-49865.8656067335
50,0.215,0.825,0.0414821618486974,9.9381710293427,-295.425997408874,-300.395082923546
60,0.215,0.825,0.929237651043548,0.86706458286551,-386.262860607023,-386.696392898456
70,0.215,0.825,0.836045364932716,1.44666413939308,-445.480567414944,-446.203899484641
80,0.215,0.825,0.275791903340815,5.11407279250318,-506.882939704559,-509.439976100811
90,0.215,0.825,0.702629813553132,2.18034195276209,-562.377313147628,-563.467484124009
100,0.215,0.825,0.111285036676783,7.5096382562424,-595.796364382843,-599.551183510964
150,0.215,0.825,0.519144504974886,3.23594716229854,-981.577473803036,-983.195447384185
200,0.215,0.825,0.731886619347501,2.0210521909903,-1185.15560429758,-1186.16613039307
250,0.215,0.825,0.00318041675691248,15.882879291084,-1491.18853608208,-1499.12997572762
300,0.215,0.825,0.86317113269928,1.28940155390637,-1833.34283181771,-1833.98753259466
350,0.215,0.825,0.988107069958043,0.325530088489359,-2114.55545601567,-2114.71822105991
400,0.215,0.825,0.988143866384982,0.324997661605266,-2492.57244177504,-2492.73494060584
450,0.215,0.825,0.117271082420584,7.3766943780347,-2783.05979364372,-2786.74814083274
500,0.215,0.825,0.0692833042402885,8.69175383138099,-3094.47649343776,-3098.82237035345
1000,0.215,0.825,0.80638122836084,1.61340285352344,-6188.17670216947,-6188.98340359623
2000,0.215,0.825,0.000537536446923087,19.8380404727613,-12546.2389525713,-12556.1579728077
4000,0.215,0.825,1.62755178199927e-05,27.4293904459046,-24603.6247432909,-24617.3394385139
5000,0.215,0.825,0.417230411492327,3.91790344361652,-31161.0643892302,-31163.023340952
6000,0.215,0.825,0.649757384141327,2.47143842514197,-37038.8692192055,-37040.104938418
7000,0.215,0.825,0.243071999540069,5.46220186198479,-43718.0554627435,-43720.7865636745
8000,0.215,0.825,0.354053389702972,4.40424188830366,-49673.0951724739,-49675.2972934181
50,0.215,0.825,0.362604679554012,4.33466303057605,-275.92067359879,-278.088005114078
60,0.215,0.825,0.591847825881086,2.79991245213307,-366.212413664677,-367.612369890744
70,0.215,0.825,0.717181009669954,2.101041700319,-402.544122954689,-403.594643804848
80,0.215,0.825,0.574099549020288,2.90351527587222,-495.638219606146,-497.089977244082
90,0.215,0.825,0.966983068750962,0.563960459022155,-534.168204154383,-534.450184383894
100,0.215,0.825,0.410768414398132,3.96496259089577,-600.25331259247,-602.235793887918
150,0.215,0.825,0.139376228215702,6.9347611119606,-941.093290576081,-944.560671132061
200,0.215,0.825,0.723440732886568,2.06698071705432,-1201.64672253149,-1202.68021289002
250,0.215,0.825,0.816241783014079,1.55843877253301,-1567.92371562352,-1568.70293500978
300,0.215,0.825,0.156721054018953,6.63100253178163,-1876.80734421649,-1880.12284548239
350,0.215,0.825,0.641770868078371,2.51601223421676,-2161.51883510819,-2162.7768412253
400,0.215,0.825,0.210007447814843,5.85799255162601,-2416.6777009137,-2419.60669718951
450,0.215,0.825,0.581482216047379,2.86022480615611,-2824.9252452485,-2826.35535765158
500,0.215,0.825,0.024190564948661,11.2208866392684,-3168.44294779496,-3174.0533911146
1000,0.215,0.825,0.175386530846935,6.33652440894912,-6198.75072689277,-6201.91898909725
2000,0.215,0.825,0.821129702493513,1.53103753434334,-12277.9946855965,-12278.7602043637
4000,0.215,0.825,0.132872520536068,7.05765674177383,-24859.6691269385,-24863.1979553094
5000,0.215,0.825,0.000165208324094347,22.4212168545855,-30987.6052699465,-30998.8158783738
6000,0.215,0.825,0.0409340915194106,9.97011614288203,-37208.7672337824,-37213.7522918539
7000,0.215,0.825,0.494620462788239,3.39115347214101,-43490.6130256936,-43492.3086024297
8000,0.215,0.825,0.0191314454483012,11.7717948097124,-49330.7206695246,-49336.6065669295
50,0.215,0.825,0.0761718138607048,8.45796002951431,-314.834314884928,-319.063294899686
60,0.215,0.825,0.298137088700568,4.89598935700838,-372.093490865331,-374.541485543836
70,0.215,0.825,0.88649644653396,1.14853909352757,-438.445416191781,-439.019685738545
80,0.215,0.825,0.605725871541733,2.71996311270038,-493.517606261298,-494.877587817648
90,0.215,0.825,0.671695161337376,2.34992349452477,-578.371623740876,-579.546585488139
100,0.215,0.825,0.499965404061518,3.3569148211252,-636.79819261474,-638.476650025303
150,0.215,0.825,0.025926565668326,11.0573881364026,-927.517663362118,-933.04635743032
200,0.215,0.825,0.339329985472425,4.52723782390422,-1285.74774074037,-1288.01135965232
250,0.215,0.825,0.151467556728659,6.71962597535503,-1517.58391871668,-1520.94373170436
300,0.215,0.825,0.54243663560685,3.09268340912286,-1845.48613404257,-1847.03247574713
350,0.215,0.825,0.504326342055475,3.32915411906379,-2123.81698740294,-2125.48156446247
400,0.215,0.825,0.927158414991823,0.881791871678615,-2416.55373811252,-2416.99463404836
450,0.215,0.825,0.0813131080267316,8.2961398318057,-2782.69740630471,-2786.84547622062
500,0.215,0.825,0.0372460973386518,10.1964041978663,-3062.73668673337,-3067.8348888323
1000,0.215,0.825,0.406626767885533,3.99541462896923,-6255.89381518111,-6257.8915224956
2000,0.215,0.825,0.189987175516319,6.12525801957963,-12447.4726854538,-12450.5353144636
4000,0.215,0.825,0.131101028090627,7.09208915491035,-24783.2909452711,-24786.8369898486
5000,0.215,0.825,0.0998710641171697,7.78268396788189,-30985.406006841,-30989.297348825
6000,0.215,0.825,0.399415738272589,4.04899474892591,-37190.0382008345,-37192.062698209
7000,0.215,0.825,0.0169595270876436,12.0532664120692,-43691.629921853,-43697.6565550591
8000,0.215,0.825,0.281757666427768,5.05443425438716,-49744.9050274045,-49747.4322445317
50,0.215,0.825,0.276770359149966,5.10421704398993,-317.330657995527,-319.882766517522
60,0.215,0.825,0.429433002828112,3.83048513766403,-353.893323612886,-355.808566181718
70,0.215,0.825,0.920409519616261,0.928687612597741,-446.895680013333,-447.360023819632
80,0.215,0.825,0.5537034236842,3.02468219831462,-499.876447391346,-501.388788490503
90,0.215,0.825,0.447438565747182,3.70472848683778,-509.589935873024,-511.442300116443
100,0.215,0.825,0.0883752727633877,8.08890423409912,-615.22117985229,-619.26563196934
150,0.215,0.825,0.901253663416119,1.05558447124554,-953.754133711794,-954.281925947417
200,0.215,0.825,0.160033107713149,6.5765085712942,-1232.54955528517,-1235.83780957082
250,0.215,0.825,0.894679885997694,1.0974291464845,-1529.33048715225,-1529.87920172549
300,0.215,0.825,0.522650283039349,3.21413902286713,-1847.7847868369,-1849.39185634833
350,0.215,0.825,0.67297855895326,2.34285164165431,-2214.0321155594,-2215.20354138022
400,0.215,0.825,0.338788868463306,4.53183905441438,-2564.22876793402,-2566.49468746123
450,0.215,0.825,0.339193551250437,4.52839739528099,-2730.68588714956,-2732.9500858472
