"n","pmask","q","shape3","p.value","Lambda","loglik.F","loglik.R"
1000,0.215,0.825,1.75,0.00195661913888069,16.9727919923989,-6328.09185318721,-6336.57824918341
1000,0.215,0.825,2,1.86807371910007e-10,51.3700929564948,-6336.19360534241,-6361.87865182065
1000,0.215,0.825,2.25,0.0127993626270321,12.7070840138131,-6336.64547624225,-6342.99901824915
1000,0.215,0.825,2.5,1.29660659940125e-07,37.6927320521554,-6249.00242959032,-6267.84879561639
1000,0.215,0.825,2.75,0.00272576092073289,16.2298406385125,-6365.34376453733,-6373.45868485659
1000,0.215,0.825,3,7.44541770447911e-05,24.1522277880395,-6314.91385435821,-6326.98996825223
1000,0.215,0.825,0.25,2.8968822799783e-86,404.546467937676,-4623.56821682736,-4825.8414507962
1000,0.215,0.825,0.5,7.53425792114529e-45,212.544477464435,-5802.23319100074,-5908.50542973296
1000,0.215,0.825,0.75,8.87135056298711e-08,38.4916022342823,-6124.54791900475,-6143.79372012189
1000,0.215,0.825,1,0.543828278505253,3.08424041227227,-6140.0185536458,-6141.56067385194
1000,0.215,0.825,1.1308,0.777736209152726,1.77125939384496,-6200.67627219145,-6201.56190188837
1000,0.215,0.825,1.25,0.88245345980119,1.17343037661885,-6252.35702835724,-6252.94374354555
1000,0.215,0.825,1.5,7.89834296492216e-05,24.0243130317867,-6318.03290872207,-6330.04506523796
1000,0.215,0.825,1.75,0.0923181488532584,7.97987603170623,-6288.31104090889,-6292.30097892475
1000,0.215,0.825,2,0.000355487511913157,20.7465757491136,-6429.64974414183,-6440.02303201639
1000,0.215,0.825,2.25,5.64560931117137e-05,24.7509394970784,-6345.9814005907,-6358.35687033924
1000,0.215,0.825,2.5,8.67304686704377e-05,23.8215338350183,-6233.30990683871,-6245.22067375622
1000,0.215,0.825,2.75,0.00139532491254394,17.7269311247746,-6215.71098568679,-6224.57445124918
1000,0.215,0.825,3,0.000124929415048727,23.0293252535503,-6179.86139250885,-6191.37605513563
1000,0.215,0.825,0.25,1.56614213335408e-201,937.045409987473,-4584.62226187952,-5053.14496687326
1000,0.215,0.825,0.5,2.58271684243284e-30,144.849950084843,-5756.59240032414,-5829.01737536656
1000,0.215,0.825,0.75,1.00263909635971e-05,28.4676138881605,-5991.9573092126,-6006.19111615668
1000,0.215,0.825,1,0.00279201075048789,16.1758833787262,-6185.893979068,-6193.98192075736
1000,0.215,0.825,1.1308,0.196195682927118,6.03979936697033,-6215.28632749103,-6218.30622717451
1000,0.215,0.825,1.25,0.288370082486895,4.98956291868672,-6259.16951862316,-6261.66430008251
1000,0.215,0.825,1.5,0.000695178195559411,19.271087885154,-6251.1032800293,-6260.73882397188
1000,0.215,0.825,1.75,0.0301889601508022,10.6969941693314,-6195.00648608109,-6200.35498316575
1000,0.215,0.825,2,0.00012290661261852,23.0648065829537,-6226.64403512807,-6238.17643841955
1000,0.215,0.825,2.25,0.00141649602917404,17.6934120555943,-6118.39298156256,-6127.23968759036
1000,0.215,0.825,2.5,0.00015369284386482,22.5785639303394,-6264.45973378415,-6275.74901574932
1000,0.215,0.825,2.75,1.16278553616362e-05,28.1503100827467,-6482.47120895416,-6496.54636399554
1000,0.215,0.825,3,1.14993370883948e-06,33.0806155936134,-6301.98954142226,-6318.52984921907
1000,0.215,0.825,0.25,5.56141754879739e-101,472.629256335098,-4778.65954374606,-5014.9741719136
1000,0.215,0.825,0.5,1.41653097008758e-30,146.067729005807,-5723.62857917832,-5796.66244368122
1000,0.215,0.825,0.75,0.000161786817130517,22.4668020668596,-6118.39661424566,-6129.63001527909
1000,0.215,0.825,1,0.0365917696230004,10.2387904135376,-6208.52719646786,-6213.64659167463
1000,0.215,0.825,1.1308,0.577789373670943,2.88184304769493,-6181.90926277731,-6183.35018430116
1000,0.215,0.825,1.25,0.974064697736774,0.494183937476919,-6206.08107072545,-6206.32816269419
1000,0.215,0.825,1.5,0.0227117509349149,11.3693862631553,-6143.77845246784,-6149.46314559941
1000,0.215,0.825,1.75,0.136088250614871,6.99621745568584,-6219.31731998493,-6222.81542871278
1000,0.215,0.825,2,0.0307448121430375,10.6536679116707,-6281.98240890495,-6287.30924286078
1000,0.215,0.825,2.25,0.00200873955009423,16.9140068238739,-6257.01625531261,-6265.47325872455
1000,0.215,0.825,2.5,0.00026386768903097,21.399238077709,-6353.24948306753,-6363.94910210638
1000,0.215,0.825,2.75,0.000166766944777678,22.4007607826916,-6289.61700116338,-6300.81738155473
1000,0.215,0.825,3,0.000103976919590055,23.4280984623601,-6305.91266793129,-6317.62671716247
1000,0.215,0.825,0.25,3.66390908652118e-99,464.217798591735,-4850.00605225383,-5082.1149515497
1000,0.215,0.825,0.5,1.5747280521336e-37,178.488167782672,-5712.78389118985,-5802.02797508119
1000,0.215,0.825,0.75,1.52970386912657e-09,46.9934627296716,-6127.6400834346,-6151.13681479943
1000,0.215,0.825,1,0.406456361324282,3.99667252841573,-6205.74173750845,-6207.74007377266
1000,0.215,0.825,1.1308,0.806103331475577,1.61494635389317,-6215.66145822594,-6216.46893140289
1000,0.215,0.825,1.25,0.377199352797508,4.21883309446093,-6209.91778529316,-6212.02720184039
1000,0.215,0.825,1.5,0.00390429137168029,15.4203406496817,-6193.30789750655,-6201.01806783139
1000,0.215,0.825,1.75,0.000443972035001892,20.2586664770988,-6155.43704023318,-6165.56637347173
1000,0.215,0.825,2,0.00291306469892787,16.0804694613835,-6220.45526290683,-6228.49549763752
1000,0.215,0.825,2.25,4.24164982366974e-07,35.1921899164736,-6347.33768835981,-6364.93378331804
1000,0.215,0.825,2.5,0.000214395903943452,21.8528887712291,-6198.18849294158,-6209.11493732719
1000,0.215,0.825,2.75,0.0018443875793757,17.1048009465067,-6407.40319872585,-6415.9555991991
1000,0.215,0.825,3,3.59682776840732e-06,30.6567237276704,-6208.5756604428,-6223.90402230664
1000,0.215,0.825,0.25,4.71330106356375e-89,417.450968417375,-4639.99412247207,-4848.71960668075
1000,0.215,0.825,0.5,3.37471821575739e-36,172.288634159844,-5954.34711481478,-6040.4914318947
1000,0.215,0.825,0.75,4.39915817603504e-10,49.5892060311016,-6028.35865205409,-6053.15325506964
1000,0.215,0.825,1,0.0897109721027243,8.05146727678039,-6122.89049861579,-6126.91623225418
1000,0.215,0.825,1.1308,0.145259847436134,6.82803205622622,-6179.96644673585,-6183.38046276396
1000,0.215,0.825,1.25,0.439896500219486,3.75695443317272,-6170.19856829262,-6172.07704550921
1000,0.215,0.825,1.5,0.151120061937373,6.7255862452821,-6181.18712018495,-6184.54991330759
1000,0.215,0.825,1.75,0.0166629060199393,12.0944014014676,-6172.8631920571,-6178.91039275783
1000,0.215,0.825,2,0.00862557242546135,13.6163963612526,-6155.41554994957,-6162.2237481302
1000,0.215,0.825,2.25,0.0361968854954927,10.2647244629479,-6300.80869974416,-6305.94106197563
1000,0.215,0.825,2.5,3.05554311863503e-07,35.8850979060207,-6310.5942316046,-6328.53678055761
1000,0.215,0.825,2.75,9.39739730839999e-07,33.5085801249716,-6281.93016734266,-6298.68445740514
1000,0.215,0.825,3,0.000322444069759935,20.9604102448138,-6431.56813104557,-6442.04833616798
1000,0.215,0.825,0.25,4.38146610695413e-105,491.605280717456,-4519.83752081405,-4765.64016117278
1000,0.215,0.825,0.5,1.47041598489722e-39,187.937643861233,-5810.23715400973,-5904.20597594035
1000,0.215,0.825,0.75,5.10829927169117e-08,39.6520345064655,-6012.11364218366,-6031.9396594369
1000,0.215,0.825,1,0.0128914031974838,12.6904964215773,-6193.01166285666,-6199.35691106744
1000,0.215,0.825,1.1308,0.199514814496938,5.99509589447916,-6129.09390834154,-6132.09145628878
1000,0.215,0.825,1.25,0.205633384818162,5.91439219995664,-6225.58432720104,-6228.54152330102
1000,0.215,0.825,1.5,0.823870346116747,1.51562382482007,-6274.2816004388,-6275.03941235121
1000,0.215,0.825,1.75,0.0575050760437495,9.14798777744545,-6314.36702291699,-6318.94101680571
1000,0.215,0.825,2,0.106662841963522,7.6169182213489,-6250.36993211592,-6254.17839122659
1000,0.215,0.825,2.25,0.00174840291447054,17.2241447511988,-6196.9815470952,-6205.5936194708
1000,0.215,0.825,2.5,0.000275558206316962,21.3044146139255,-6298.73391074381,-6309.38611805077
1000,0.215,0.825,2.75,0.00343089622190212,15.7120652885369,-6278.80319105464,-6286.65922369891
1000,0.215,0.825,3,1.79245990994409e-05,27.2222387543843,-6291.94849535896,-6305.55961473615
1000,0.215,0.825,0.25,1.48230691365366e-106,498.405383227051,-4778.9196042742,-5028.12229588772
1000,0.215,0.825,0.5,2.44057552617434e-29,140.294977688072,-5718.20402419704,-5788.35151304108
1000,0.215,0.825,0.75,0.000417575576016764,20.3933211621916,-6108.41292771797,-6118.60958829906
1000,0.215,0.825,1,0.0208199379590464,11.5736556962584,-6099.7716900109,-6105.55851785903
1000,0.215,0.825,1.1308,0.167377864944823,6.45922300802522,-6311.69290509163,-6314.92251659565
1000,0.215,0.825,1.25,0.641237530967705,2.51899597233023,-6090.53422516755,-6091.79372315372
1000,0.215,0.825,1.5,0.169134409503517,6.43186462855192,-6243.39678257736,-6246.61271489164
1000,0.215,0.825,1.75,0.00107568317551482,18.3050427901926,-6139.76549065621,-6148.91801205131
1000,0.215,0.825,2,0.00104732401398782,18.3643069046611,-6302.9207820006,-6312.10293545293
1000,0.215,0.825,2.25,0.0134659486374972,12.5894907625716,-6257.54851884041,-6263.84326422169
1000,0.215,0.825,2.5,4.94191538492836e-09,44.5455961293392,-6308.97796546972,-6331.25076353439
1000,0.215,0.825,2.75,1.32052438090752e-10,52.0906732106632,-6305.96014569286,-6332.00548229819
1000,0.215,0.825,3,0.00010852565320959,23.3351381806224,-6171.97496864965,-6183.64253773996
1000,0.215,0.825,0.25,1.27469462471309e-78,369.164859524566,-4559.3018567238,-4743.88428648608
1000,0.215,0.825,0.5,4.51252354354231e-32,153.052972136909,-5703.58120463272,-5780.10769070117
1000,0.215,0.825,0.75,1.19686920985436e-06,32.9957624034414,-5989.11042552325,-6005.60830672498
1000,0.215,0.825,1,0.00892067732053537,13.5392047870919,-6201.64156561338,-6208.41116800693
1000,0.215,0.825,1.1308,0.652376122149933,2.456864754864,-6141.80236574303,-6143.03079812047
1000,0.215,0.825,1.25,0.434174054850864,3.7970095849214,-6329.85743561121,-6331.75594040367
1000,0.215,0.825,1.5,0.321143743858616,4.68524395678287,-6221.38236086247,-6223.72498284086
1000,0.215,0.825,1.75,0.0988710268070419,7.8079754707851,-6193.20319064354,-6197.10717837893
1000,0.215,0.825,2,0.0113387249732715,12.9871555621576,-6334.13971540167,-6340.63329318275
1000,0.215,0.825,2.25,3.4321768799645e-06,30.7565427593927,-6343.35111569486,-6358.72938707455
1000,0.215,0.825,2.5,0.000660206577519347,19.3850007430847,-6282.41311173869,-6292.10561211024
1000,0.215,0.825,2.75,0.00202561850603046,16.8952915524897,-6171.27512469902,-6179.72277047526
1000,0.215,0.825,3,6.9572744651053e-07,34.1454219453135,-6306.67595784273,-6323.74866881539
1000,0.215,0.825,0.25,1.0796855440653e-79,374.128673262205,-4718.44571942287,-4905.51005605397
1000,0.215,0.825,0.5,1.38490683630726e-36,174.090563447582,-5753.05113821654,-5840.09641994033
1000,0.215,0.825,0.75,5.34782446895886e-13,63.4913753013079,-6088.74537054501,-6120.49105819566
1000,0.215,0.825,1,0.537251666290192,3.12425208049899,-6097.14126315308,-6098.70338919333
1000,0.215,0.825,1.1308,0.720524354508925,2.08284668836131,-6277.07655678335,-6278.11798012753
1000,0.215,0.825,1.25,0.472761518651206,3.53377421313417,-6231.64228770681,-6233.40917481338
1000,0.215,0.825,1.5,0.0015784910094036,17.4521976354645,-6236.55885663309,-6245.28495545082
1000,0.215,0.825,1.75,0.442896647665315,3.73610366472349,-6259.16815747923,-6261.03620931159
1000,0.215,0.825,2,0.203303428101053,5.94486987441633,-6212.65250670693,-6215.62494164413
1000,0.215,0.825,2.25,0.000149549964438749,22.6380496213424,-6290.42221015995,-6301.74123497062
1000,0.215,0.825,2.5,0.00449699374006009,15.1006283864826,-6348.41014039825,-6355.96045459149
1000,0.215,0.825,2.75,3.1894054978867e-07,35.7945581251752,-6383.32770043045,-6401.22497949304
1000,0.215,0.825,3,1.70512166144856e-05,27.3294692125492,-6342.94677683421,-6356.61151144048
1000,0.215,0.825,0.25,2.50068680492784e-90,423.35172437242,-4666.39215939294,-4878.06802157915
1000,0.215,0.825,0.5,5.75054066988321e-30,143.226817009629,-5768.70933563953,-5840.32274414434
1000,0.215,0.825,0.75,6.77858808055224e-07,34.2005054378915,-6094.61979174123,-6111.72004446018
1000,0.215,0.825,1,0.315096510523285,4.73940006853627,-6101.27429171971,-6103.64399175398
1000,0.215,0.825,1.1308,0.824329646826608,1.51303698710217,-6199.94514516514,-6200.70166365869
1000,0.215,0.825,1.25,0.00628401212544341,14.3404911968919,-6274.5425944721,-6281.71284007055
1000,0.215,0.825,1.5,0.63252685542737,2.56786086611282,-6308.00209677101,-6309.28602720406
1000,0.215,0.825,1.75,0.000309808247118016,21.0479755301731,-6208.98762915172,-6219.51161691681
1000,0.215,0.825,2,9.85861499478906e-05,23.5436420716142,-6350.26864046158,-6362.04046149738
1000,0.215,0.825,2.25,8.26555732075578e-06,28.8808018145883,-6230.86067602116,-6245.30107692845
1000,0.215,0.825,2.5,0.00418052772813725,15.2657960988945,-6322.75446153193,-6330.38735958137
1000,0.215,0.825,2.75,5.97148146113154e-06,29.5754996439791,-6235.22730585681,-6250.0150556788
1000,0.215,0.825,3,0.00602940464575271,14.4347108796392,-6299.96376445903,-6307.18111989885
1000,0.215,0.825,0.25,1.31806839769691e-84,396.872952505102,-4482.61445871803,-4681.05093497058
1000,0.215,0.825,0.5,1.05961339440484e-33,160.651736192352,-5779.84588251562,-5860.17175061179
1000,0.215,0.825,0.75,7.79546358050788e-07,33.9045405253219,-6093.27589144376,-6110.22816170642
1000,0.215,0.825,1,0.0111981478852846,13.0159446255202,-6228.155872464,-6234.66384477676
1000,0.215,0.825,1.1308,0.598802798979616,2.75973591753609,-6194.72688621439,-6196.10675417316
1000,0.215,0.825,1.25,0.467301174373323,3.5700910840751,-6101.58213481663,-6103.36718035866
1000,0.215,0.825,1.5,0.288358775788272,4.9896727712694,-6146.00617938949,-6148.50101577513
1000,0.215,0.825,1.75,0.131273770587662,7.08871279002778,-6289.56837623966,-6293.11273263467
1000,0.215,0.825,2,0.00367964576139843,15.5541658014226,-6293.79640665466,-6301.57348955537
1000,0.215,0.825,2.25,6.97031171173806e-06,29.2451341790111,-6283.08580944458,-6297.70837653409
1000,0.215,0.825,2.5,4.31232044520603e-05,25.3327775255439,-6205.14807399834,-6217.81446276111
1000,0.215,0.825,2.75,0.000271656022135968,21.3356149348911,-6263.14534170679,-6273.81314917423
1000,0.215,0.825,3,0.000216981980458628,21.826712809825,-6225.45307514149,-6236.36643154641
1000,0.215,0.825,0.25,1.37886787976292e-101,475.430204815315,-4728.67868390759,-4966.39378631524
1000,0.215,0.825,0.5,2.7886991581824e-32,154.028073011914,-5687.45556923588,-5764.46960574183
1000,0.215,0.825,0.75,1.23776335793985e-05,28.016434661622,-6151.37244042221,-6165.38065775302
1000,0.215,0.825,1,0.826060505302563,1.50327883068894,-6080.41672084997,-6081.16836026531
1000,0.215,0.825,1.1308,0.75612744878398,1.889206729129,-6356.52316937698,-6357.46777274155
1000,0.215,0.825,1.25,0.176413766836657,6.32115363599223,-6214.64045454596,-6217.80103136396
1000,0.215,0.825,1.5,0.996766816364399,0.165304220290636,-6157.66924609809,-6157.75189820824
1000,0.215,0.825,1.75,0.00746595150047055,13.9470593144761,-6277.686487081,-6284.66001673824
1000,0.215,0.825,2,3.48672949567429e-05,25.7910567265353,-6267.59957095713,-6280.4950993204
1000,0.215,0.825,2.25,0.0122275211852625,12.8128243340525,-6193.46820495828,-6199.8746171253
1000,0.215,0.825,2.5,5.67910656622025e-05,24.7381516067162,-6242.19412601133,-6254.56320181469
1000,0.215,0.825,2.75,6.80809655850795e-05,24.3459614126259,-6229.26987956093,-6241.44286026724
1000,0.215,0.825,3,0.0253579171975708,11.1097460583496,-6308.84620375063,-6314.4010767798
1000,0.215,0.825,0.25,4.67513401959439e-94,440.600522679608,-4695.88124042156,-4916.18150176136
1000,0.215,0.825,0.5,6.97738235331851e-22,105.395131786117,-5841.35721278326,-5894.05477867632
1000,0.215,0.825,0.75,7.73084178676765e-08,38.7810674997836,-6151.16245040719,-6170.55298415708
1000,0.215,0.825,1,0.137853314683014,6.96305897588718,-6219.81587855917,-6223.29740804711
1000,0.215,0.825,1.1308,0.114307762785422,7.44169914418489,-6238.08671093256,-6241.80756050465
1000,0.215,0.825,1.25,0.662676552133305,2.39972727803433,-6325.56459323731,-6326.76445687633
1000,0.215,0.825,1.5,0.105525062976628,7.643988822545,-6219.95278492847,-6223.77477933974
1000,0.215,0.825,1.75,0.0049786931745114,14.8699490681029,-6238.23855527723,-6245.67352981128
1000,0.215,0.825,2,0.0141037919225844,12.482164533285,-6243.92626412443,-6250.16734639108
1000,0.215,0.825,2.25,0.00303210757627956,15.9903739730926,-6383.07651059597,-6391.07169758252
1000,0.215,0.825,2.5,8.46791609643805e-09,43.4195538507029,-6413.59016478209,-6435.29994170744
1000,0.215,0.825,2.75,0.000229235609100158,21.7067453251766,-6224.87806332875,-6235.73143599134
1000,0.215,0.825,3,1.17838618388449e-05,28.1217605504316,-6390.70328467267,-6404.76416494789
1000,0.215,0.825,0.25,2.38286794775399e-98,460.456880945561,-4406.43517986442,-4636.6636203372
1000,0.215,0.825,0.5,1.26527529729639e-45,216.146114737418,-5751.73041224864,-5859.80346961735
1000,0.215,0.825,0.75,9.29580393903498e-08,38.393267141113,-5964.38384151581,-5983.58047508637
1000,0.215,0.825,1,0.140233131928322,6.91896304366492,-6097.49326269222,-6100.95274421406
1000,0.215,0.825,1.1308,0.527185458102162,3.18605985526301,-6218.99241959952,-6220.58544952716
1000,0.215,0.825,1.25,0.855288116593302,1.33571128882431,-6067.72185988847,-6068.38971553288
1000,0.215,0.825,1.5,0.162645188766219,6.53424870737581,-6290.75850702619,-6294.02563137988
1000,0.215,0.825,1.75,0.000457032290403137,20.1949480595285,-6304.8739261497,-6314.97140017946
1000,0.215,0.825,2,0.00706755405111607,14.0723935018541,-6366.89030533841,-6373.92650208934
1000,0.215,0.825,2.25,0.000436378613690734,20.2965721659475,-6231.16639970595,-6241.31468578893
1000,0.215,0.825,2.5,0.000952594885347635,18.574447060093,-6236.82856041824,-6246.11578394829
1000,0.215,0.825,2.75,0.000376254461709113,20.6220451675526,-6244.65509232482,-6254.9661149086
1000,0.215,0.825,0.25,2.63522519114124e-99,464.879760275699,-4584.13599569726,-4816.57587583511
1000,0.215,0.825,0.5,2.22457368309359e-40,191.754566968908,-5745.00313449489,-5840.88041797935
1000,0.215,0.825,0.75,4.51590680472282e-11,54.3173717549289,-6151.36029592282,-6178.51898180028
1000,0.215,0.825,1,0.17175348765319,6.39154503224017,-6190.84979164933,-6194.04556416545
1000,0.215,0.825,1.1308,0.215721237711063,5.78586096463914,-6098.07737887129,-6100.97030935361
1000,0.215,0.825,1.25,0.219621610169843,5.73758259972601,-6231.08823448317,-6233.95702578304
1000,0.215,0.825,1.5,0.0819940654433557,8.27543455714658,-6224.67135034836,-6228.80906762693
1000,0.215,0.825,1.75,0.0550635332655702,9.25362069136645,-6287.20008515578,-6291.82689550146
1000,0.215,0.825,2,2.62275983999475e-07,36.2075066784073,-6326.92686383858,-6345.03061717778
1000,0.215,0.825,2.25,1.84672037619553e-05,27.1582067961572,-6348.46070831684,-6362.03981171492
1000,0.215,0.825,2.5,0.000848302879414671,18.8311502186825,-6301.66791345048,-6311.08348855982
1000,0.215,0.825,2.75,0.000767209335279839,19.0533243167338,-6348.56625506823,-6358.0929172266
1000,0.215,0.825,3,0.0656229277161782,8.82510114662182,-6356.5295058417,-6360.94205641501
1000,0.215,0.825,0.25,1.8801621757085e-93,437.804477379297,-4889.20224852527,-5108.10448721492
